customer_id,recency,frequency,monetary,cluster,PCA1,PCA2,TSNE1,TSNE2,segment,silhouette,confidence
12359.0,57.467361111193895,4,6372.58,3,1.1746757829142025,1.0423333563904529,34.48419,24.939075,Occasional Buyers,0.33680100171321836,0.9777920510670457
12360.0,52.359722222201526,3,2662.06,3,0.5937775445970306,0.5808988498825415,28.017523,29.917469,Occasional Buyers,0.4827998180725299,0.9443614145691734
12361.0,287.4229166666046,1,189.9,2,-1.9265489746458633,0.4203301903268742,-72.93667,-9.160098,At-Risk Customers,0.6342676878449328,0.9999980696996357
12362.0,3.3472222220152617,10,5226.23,1,2.784507902776442,-0.36889462094965647,47.9065,-34.91046,Loyal Customers,0.5069125511481228,0.9985882195179716
12363.0,109.57083333330229,2,552.0,2,-0.6898042767706867,0.35793153913514786,-21.15418,30.388878,At-Risk Customers,0.23229012246582395,0.0
12364.0,7.56805555569008,4,1313.1,0,1.1578669628324534,-0.7461946946507513,25.048746,-12.398027,Occasional Buyers,0.05039565392790757,0.0
12365.0,291.41388888889924,2,641.38,2,-0.9895328791494189,1.0268818758475564,-16.595367,44.49253,At-Risk Customers,0.322796685793312,0.0
12367.0,4.2999999998137355,1,168.9,0,-0.4579661263638167,-2.1469531003362867,-8.908578,-45.25564,Occasional Buyers,0.43839967392011886,0.0
12370.0,51.38125000009313,4,3545.69,3,0.938538306088775,0.7593177373702001,36.605663,23.463474,Occasional Buyers,0.4732242625693357,0.9489128419600199
12371.0,44.572222222108394,2,1887.96,3,0.23086696693207032,0.245605042249746,-3.296533,22.670893,Occasional Buyers,0.332535471948395,0.0003996208864042098
12372.0,71.49166666669771,3,1298.04,3,0.13642448103219765,0.5129022702831725,22.619673,37.88938,Occasional Buyers,0.4889814494605208,0.9315274893368767
12373.0,311.45138888899237,1,364.6,2,-1.648821365399599,0.7076480518471477,-62.10303,12.462105,At-Risk Customers,0.5881778343726585,0.999997118883742
12374.0,25.34930555569008,1,742.9300000000001,0,-0.3689235341161332,-0.5957524550931825,-15.0168915,-24.352016,Occasional Buyers,0.3079688549715293,0.0
12375.0,10.558333333116025,2,457.5,0,0.08232359633523807,-1.1369388269003207,0.360112,-7.892647,Occasional Buyers,0.4859758595818174,0.9992649704239801
12377.0,315.34375,2,1628.12,3,-0.5780723104638971,1.4156648779834178,-8.65234,39.01212,Occasional Buyers,0.032133266617076266,0.0002363146692860127
12378.0,129.5597222223878,1,4008.62,3,-0.18004718747643716,1.0290395466995959,-34.812443,16.0126,Occasional Buyers,0.1860378676501528,2.670147404576159e-07
12379.0,81.57708333339542,2,852.24,3,-0.37277562999611324,0.33153929869853493,-14.086761,26.074707,Occasional Buyers,0.13424487488019152,0.000400233770794173
12380.0,21.52291666669771,4,2724.81,3,1.1354672519423072,0.13021289324567473,33.009983,18.024685,Occasional Buyers,0.35041709717865427,0.8663735278687392
12381.0,4.469444444403052,5,1845.31,1,1.6551773684986155,-0.8358268576470796,27.292555,-30.8205,Loyal Customers,0.1880809248225632,0.7188265538638331
12383.0,184.66527777770534,5,1850.56,3,0.31260462474474476,1.391883840229686,49.58489,35.43371,Occasional Buyers,0.4246528795196345,0.9278033388946427
12384.0,28.63958333339542,2,585.27,0,-0.16011968944767696,-0.45247251379723374,-3.5522513,7.4249887,Occasional Buyers,0.2590891135458175,0.9994204740772935
12386.0,337.4743055556901,2,401.9,2,-1.2665930597681416,0.9493114521491607,-24.08789,48.59402,At-Risk Customers,0.4562064144440015,0.0
12388.0,15.479166666511446,6,2780.6600000000003,1,1.5684726631870425,0.06945951160604195,52.2981,-4.1025114,Loyal Customers,0.013363510998423297,0.5474862897959414
12390.0,79.60208333330229,1,549.84,2,-0.9377728001703105,0.0010702558697092744,-31.248827,-12.157725,At-Risk Customers,0.3281609857154884,0.9999818456415224
12391.0,21.495138888712972,1,460.89,0,-0.5347191886359831,-0.8693228724875175,-16.76306,-30.708374,Occasional Buyers,0.381030876307569,0.0
12393.0,72.34652777761221,4,1582.6000000000001,3,0.4276946515512011,0.6781848923092426,42.09415,32.059048,Occasional Buyers,0.5509849375762326,0.9342149594036954
12394.0,63.66111111128703,2,1272.48,3,-0.0895573753640918,0.32295758169872746,-8.472497,25.533167,Occasional Buyers,0.33891544561012754,0.00040696602716516013
12395.0,19.36041666660458,12,3018.63,1,2.086546022990888,0.47073166828159796,57.5767,-14.315241,Loyal Customers,0.3194259398800361,0.9997276670409669
12397.0,35.58888888871297,2,2409.9,3,0.43031085738140645,0.1958056878379748,-1.6498818,22.122297,Occasional Buyers,0.31015348212621413,0.00038776606095831376
12398.0,45.56458333320916,1,1635.66,3,-0.21200213428451706,0.0512460084206698,-33.055454,11.798956,Occasional Buyers,0.09557663522503068,6.044769322695857e-07
12399.0,119.44791666651145,4,1108.65,3,0.06986090775187843,0.8619414895458761,44.44292,36.843037,Occasional Buyers,0.4311388260855812,0.9539404690552679
12401.0,303.42361111100763,1,84.3,2,-2.329272138426498,0.16090750880948387,-71.70154,-34.07679,At-Risk Customers,0.5438775713214234,0.9999994503729748
12402.0,323.4243055554107,1,225.6,2,-1.8900730661445548,0.557103258802049,-77.69803,-5.557153,At-Risk Customers,0.6280526989672778,0.9999980096085241
12403.0,49.54791666660458,1,427.7,2,-0.8787842715712749,-0.38503716469342364,-24.611328,-23.024487,At-Risk Customers,0.09092978082389974,0.9999645158153805
12405.0,148.63055555569008,1,1710.39,3,-0.6359004069746216,0.8049429170003894,-38.58396,14.2311735,Occasional Buyers,-0.02891205884522727,4.4759856453116196e-07
12406.0,22.19305555569008,2,3415.3,3,0.7694765677708756,0.03481410446377868,0.5030567,21.94542,Occasional Buyers,0.23630340054405524,0.0003430190271387088
12407.0,49.57569444458932,5,1708.12,3,0.7704751007408956,0.5411766044037035,46.990223,20.462723,Occasional Buyers,0.5391718390585974,0.8443091550662034
12408.0,32.481250000186265,5,2888.55,3,1.1768468955984832,0.4719411224543779,47.565956,13.448871,Occasional Buyers,0.3760437250975966,0.8289240518457938
12409.0,78.55694444430992,3,11072.67,3,1.1175037961704046,1.352487166257181,33.056263,26.540503,Occasional Buyers,0.2920488928320552,0.9960327886406886
12410.0,308.55624999990687,2,693.33,2,-0.9743640545036316,1.091207266041363,-15.716201,44.3835,At-Risk Customers,0.2966052091847748,0.0
12412.0,74.5722222221084,3,1226.88,3,0.0938326827267481,0.5186652401835494,22.415113,38.53444,Occasional Buyers,0.47996247501427575,0.9329340122622304
12413.0,66.625,3,758.1,3,-0.09193049343108317,0.2732423573427535,15.824222,40.704178,Occasional Buyers,0.35779902785438644,0.9237174242660724
12414.0,217.38125000009313,3,562.41,2,-0.6803108423430518,0.9051590993158349,19.98142,52.869305,At-Risk Customers,0.14133028018489693,0.0
12415.0,24.401388888712972,21,124914.53,1,4.243755330008169,2.168917445374637,68.345146,-30.085302,Loyal Customers,0.2672939184179231,0.9999999093810642
12417.0,3.38055555569008,9,3649.1,1,2.52505280772276,-0.5315317411092039,43.82381,-35.78135,Loyal Customers,0.48374258098628664,0.9957366466442986
12418.0,112.53611111128703,1,668.58,2,-0.9757984882030901,0.2886243229269503,-42.08687,5.7469535,At-Risk Customers,0.3727823603757719,0.9999893004252436
12420.0,63.62847222201526,1,600.39,2,-0.8119110239358577,-0.10646618617425488,-21.352455,-18.159702,At-Risk Customers,0.19553421639277901,0.9999760802225846
12421.0,15.620138888712972,4,807.04,0,0.6745595090144643,-0.5048251067090137,21.182829,-2.2578135,Occasional Buyers,-0.0031975355518407836,0.0
12422.0,95.59166666679084,3,803.5600000000001,3,-0.2002719744792544,0.5196535329570866,19.35072,44.427494,Occasional Buyers,0.29409303790278796,0.9450666394630646
12423.0,0.5763888889923692,8,1859.31,1,2.4997334762038226,-1.4632351878149847,35.803703,-40.964897,Loyal Customers,0.34300391900669797,0.9978478073188579
12424.0,162.49583333311602,2,1760.96,3,-0.28922827237372806,1.0272635765910012,-8.62443,35.62908,Occasional Buyers,0.21353493226060738,0.000342263973395732
12425.0,78.2701388890855,1,777.2,2,-0.767507725313657,0.11644942708080024,-36.315933,5.850261,At-Risk Customers,0.23129790753283,0.9999841873272527
12426.0,194.48194444458932,1,582.73,2,-1.2480539148452676,0.5818724268232836,-49.64315,11.55865,At-Risk Customers,0.4857605108595881,0.9999945009152352
12427.0,21.62777777761221,3,825.8,0,0.3660181127775171,-0.38723904072349014,10.914801,27.307224,Occasional Buyers,0.009186717464086747,0.0
12428.0,25.651388888712972,9,7956.46,1,2.206289818318203,0.8931251644158862,62.445503,-10.301377,Loyal Customers,0.24543141170601052,0.952626132786822
12429.0,9.276388888712972,4,3750.4,1,1.586145800056145,-0.24912219718263545,30.070961,-17.945278,Loyal Customers,0.024651798369327054,0.20637433694701174
12430.0,43.36874999990687,1,256.4,2,-1.0710568738464257,-0.653281956584911,-31.720299,-33.672092,At-Risk Customers,0.07009627910044049,0.9999652482320452
12431.0,35.50347222201526,15,6487.45,1,2.414547105291275,1.1979949927981852,63.264755,-16.642578,Loyal Customers,0.28591956321057377,0.9999943830334596
12432.0,42.51180555578321,5,5059.32,3,1.3427346811813732,0.841651384268848,51.197697,13.603196,Occasional Buyers,0.2821029309009816,0.9124600138783412
12433.0,0.5819444442167878,7,13375.87,1,3.327705910426513,-0.7874182804457992,43.12941,-31.265379,Loyal Customers,0.3934338834216736,0.8694562721385596
12434.0,84.47361111128703,2,806.14,3,-0.41226842842308614,0.33307954030916104,-15.03164,26.477037,Occasional Buyers,0.09124693672807803,0.00039873643429948663
12435.0,79.62083333311602,2,7829.89,3,0.6879343029965438,1.1241350021446597,31.976192,27.980818,Occasional Buyers,0.3589535215847502,0.00035751161569405013
12436.0,99.49374999990687,1,509.01000000000005,2,-1.0584046762064643,0.11234804386056688,-33.333153,-11.22504,At-Risk Customers,0.4312553273450444,0.9999863812446357
12437.0,1.5173611110076308,18,4951.41,1,3.461409638553376,-0.5237879972104392,54.345074,-37.211067,Loyal Customers,0.5066002624528807,0.9999999900545395
12438.0,14.438888888806105,2,2906.85,3,0.848201888811169,-0.2809906089096714,1.0111498,21.694513,Occasional Buyers,0.11800221509361189,0.0002702463105517298
12441.0,366.55208333348855,1,173.55,2,-2.061459106488609,0.5408577225856709,-79.74592,-13.314295,At-Risk Customers,0.6158652871085943,0.9999987123121685
12442.0,3.4013888887129724,1,172.06,0,-0.37838783489805916,-2.257603943635892,-8.396395,-45.25562,Occasional Buyers,0.4386774434451702,0.0
12444.0,21.442361111287028,5,5005.46,1,1.5900965371011502,0.4195001471276832,55.977825,-3.6085024,Loyal Customers,-0.08274347082443119,0.14136279900056722
12445.0,22.220138888806105,1,133.4,0,-1.1324207122949816,-1.2991064491778654,-25.770378,-45.682373,Occasional Buyers,0.20479128138597008,0.0
12446.0,57.46527777798474,1,1002.3100000000001,2,-0.5309106064166786,0.016713904397959393,-33.408722,8.667342,At-Risk Customers,0.03683106530523809,0.9999810693284396
12447.0,243.44097222201526,1,476.49,2,-1.4285697581564691,0.6498650506383876,-54.01141,11.458629,At-Risk Customers,0.547032533234413,0.9999958081718677
12448.0,44.4263888890855,1,449.45,0,-0.8145766012403634,-0.4344904009919531,-23.113882,-23.530748,Occasional Buyers,0.00034414531926523975,0.0
12449.0,22.4263888890855,4,4067.29,3,1.310434631876395,0.30097467592592825,31.717869,19.477942,Occasional Buyers,0.25600632264094364,0.9156379807341309
12450.0,156.38819444458932,2,197.88,2,-1.3095309972335252,0.20833729009056923,-34.656506,45.505966,At-Risk Customers,0.5394651304696139,0.0
12451.0,10.63888888899237,5,9035.52,1,2.1205777357894253,0.21989151111531363,59.533226,-5.864164,Loyal Customers,0.20624276601491776,0.10036175892258471
12452.0,16.563888888806105,2,430.57,0,-0.10593170840321287,-0.8946576206615389,-1.0576011,-2.267057,Occasional Buyers,0.4638364984913182,0.9993949749028562
12453.0,134.41111111128703,1,707.09,2,-1.0164509405974118,0.4203063708016305,-43.09702,7.1734996,At-Risk Customers,0.3793838333698237,0.9999917417246292
12454.0,56.282638888806105,1,3528.34,3,0.07354079861215798,0.4621165694773051,-33.888847,14.976001,Occasional Buyers,0.230306540116425,3.920852897776005e-07
12455.0,73.3534722221084,6,2466.86,3,0.9372071875125352,0.9776828299837734,52.565117,20.88907,Occasional Buyers,0.47274140063903664,0.7347830397837493
12456.0,44.38819444458932,3,3181.04,3,0.739929225131185,0.5435591096088879,28.240723,29.20908,Occasional Buyers,0.45571718739786754,0.9475543890867425
12457.0,66.44930555578321,7,2363.23,3,1.07476185231989,0.951773199737508,59.292946,16.105394,Occasional Buyers,0.4036437846666541,0.4234720207110644
12458.0,71.35763888899237,2,947.4,3,-0.2722471778506391,0.28660896379782125,-11.70694,24.793652,Occasional Buyers,0.2238232249980707,0.0004015496742038531
12461.0,94.29375000018626,2,826.88,3,-0.4416998353019521,0.41102807806885894,-14.630154,27.415785,Occasional Buyers,0.06745973375388131,0.00039825142066895363
12462.0,18.617361111100763,2,1189.59,0,0.3332842407375084,-0.45505042478238444,3.299272,11.008172,Occasional Buyers,0.0922481673705944,0.9993753308485861
12463.0,53.427777777891606,4,1344.78,3,0.46424591952880484,0.4304355506605346,39.35211,31.385084,Occasional Buyers,0.5209027683475506,0.9133054188144923
12464.0,10.435416666790843,8,1212.05,1,1.5413583121676426,-0.36723546842380705,42.02362,-10.815893,Loyal Customers,0.11506300449995187,0.9597501785946669
12465.0,17.30972222238779,2,742.1899999999999,0,0.13604001723780257,-0.6703406646150407,2.0745149,6.831306,Occasional Buyers,0.3157947270481953,0.9993261738149293
12468.0,187.51666666660458,2,729.5400000000001,2,-0.761152366474633,0.7964258262117093,-17.188095,39.027775,At-Risk Customers,0.2186390963363842,0.0
12471.0,2.3451388888061047,30,19824.05,1,4.453671664929088,0.34924368531050687,64.34123,-35.76623,Loyal Customers,0.44568108864614486,0.999999999999984
12472.0,32.415972222108394,7,6572.11,1,1.8276051934169748,0.8806729375695611,62.52435,-7.997468,Loyal Customers,0.035066203317029705,0.5215763861909105
12473.0,29.4263888890855,5,3938.55,3,1.3603628740431175,0.524444388315626,49.66472,12.382852,Occasional Buyers,0.2577517020995692,0.8555736996856365
12474.0,17.38958333339542,18,7375.79,1,2.8922263638122425,0.8776288484200866,62.42763,-21.630123,Loyal Customers,0.4282180978301691,0.999999936885178
12475.0,53.57638888899237,1,723.38,2,-0.6591880762438402,-0.14546123283281367,-19.40315,-19.343405,At-Risk Customers,0.05869711735148672,0.9999725734189808
12476.0,15.472222222015262,11,6816.42,1,2.4812639784705,0.6028436189094304,60.042755,-11.337138,Loyal Customers,0.4082565311377243,0.9985443083020845
12477.0,22.589583333116025,6,13219.74,1,2.1711165872409643,0.8640279267134043,61.033607,-6.20805,Loyal Customers,0.14718106430764202,0.09368996940053916
12478.0,3.586111111100763,1,680.99,0,0.25647054440825157,-1.73193811175726,-7.029328,-40.648037,Occasional Buyers,0.41664137190550177,0.0
12479.0,11.44027777761221,1,527.2,0,-0.24522963197752187,-1.1946498342006884,-11.694647,-38.244328,Occasional Buyers,0.4711503028157422,0.0
12480.0,28.38055555569008,4,3281.63,3,1.1222981243571701,0.3658542529893845,33.140945,18.942682,Occasional Buyers,0.3811674605610759,0.911931908216039
12481.0,22.646527777891606,10,5596.32,1,2.1711934532115094,0.7259664418563487,60.928474,-12.1327305,Loyal Customers,0.2955009616831203,0.9928547702404121
12483.0,17.29027777770534,8,2484.98,1,1.7026599948293941,0.1909049467244413,49.405334,-5.988214,Loyal Customers,0.14258241412086153,0.9351120945811033
12484.0,32.515972222201526,6,4541.72,3,1.530459036129186,0.6966528768330047,52.062332,11.058761,Occasional Buyers,0.15209310024537837,0.7035240593252242
12488.0,9.631944444496185,3,1298.66,0,0.8685569800672006,-0.6995840529428099,19.713827,-15.170387,Occasional Buyers,0.10253941546975262,0.0
12489.0,336.4493055557832,1,334.93,2,-1.7183159037235525,0.7254299123587694,-66.81381,12.387596,At-Risk Customers,0.592847331262457,0.9999974845688859
12490.0,5.328472222201526,10,5417.93,1,2.658414546205043,-0.11854538328505689,49.163647,-24.44423,Loyal Customers,0.500600883010557,0.9977647663203467
12491.0,38.487499999813735,1,460.40000000000003,0,-0.7497625598300611,-0.5142488095364841,-21.421953,-25.323656,Occasional Buyers,0.10944247963700726,0.0
12492.0,63.364583333488554,2,263.21000000000004,2,-0.8338698325829815,-0.2530208528394606,-17.54626,3.1600866,At-Risk Customers,0.21115975760611544,0.0
12493.0,165.57152777770534,2,433.74,2,-0.9601773192579207,0.5291195416698026,-25.298903,40.032623,At-Risk Customers,0.4184687240218373,0.0
12494.0,15.601388888899237,7,1246.1000000000001,3,1.3058537858781458,-0.16689766238587944,41.161556,-8.457843,Occasional Buyers,0.11566732309492617,0.17920760503050726
12497.0,81.4798611109145,1,1043.1,2,-0.6432129051990688,0.24862359262199754,-35.73229,8.868852,At-Risk Customers,0.1061518024257276,0.9999884355230056
12498.0,21.46319444430992,3,403.70000000000005,0,0.02990688884060471,-0.6521657225095078,5.1201835,32.461544,Occasional Buyers,0.29687134061934467,0.0
12500.0,23.319444444496185,11,4257.82,1,2.1095337602807835,0.6775291913458751,59.940853,-13.67111,Loyal Customers,0.29328468096236443,0.9985869843142718
12501.0,336.4805555557832,1,2169.39,2,-0.8332995466938692,1.4053230042546239,-41.115196,17.976746,At-Risk Customers,0.07460591535386296,0.999999212038593
12502.0,95.50555555569008,5,3723.87,3,0.8936755342710194,1.2332181691497572,55.39504,22.369223,Occasional Buyers,0.4581053802526118,0.9250654013712079
12504.0,18.331944444216788,2,482.04999999999995,0,-0.08904518586464075,-0.7930051740023828,-0.7797082,-0.51556253,Occasional Buyers,0.4300820349597184,0.9993876389482239
12506.0,232.62916666688398,1,73.5,2,-2.292570680168786,-0.05562733697896078,-67.79265,-34.41266,At-Risk Customers,0.516747025136771,0.9999994380772199
12507.0,134.28541666688398,3,1304.81,3,-0.09899541508584928,0.9089376135924226,25.347425,44.093487,Occasional Buyers,0.3567943490415417,0.9585306481381854
12508.0,26.34930555569008,2,398.27,0,-0.31168132725251085,-0.6432470410162135,-6.399589,1.1974354,Occasional Buyers,0.38883769385309375,0.9994810476340582
12509.0,284.38541666651145,1,176.5,2,-1.9570361736728823,0.38712314455029,-72.89743,-15.006435,At-Risk Customers,0.6301931543284222,0.9999982051428948
12510.0,142.57291666651145,2,982.5699999999999,3,-0.5162350356859502,0.7327469886353494,-12.937017,35.705147,Occasional Buyers,0.0223756384495181,0.0003729665552350411
12512.0,66.37847222201526,2,138.03,2,-1.1558863637099195,-0.45806004591879923,-18.024876,-1.2786224,At-Risk Customers,0.2633724037582705,0.0
12513.0,112.54791666660458,1,612.29,2,-1.0174934579257775,0.25669330741362495,-42.56091,5.046532,At-Risk Customers,0.40683382809416385,0.999988918461709
12514.0,267.3069444443099,1,1017.68,2,-1.1046528335399772,0.9848084634492421,-44.734386,16.738012,At-Risk Customers,0.30398290087365176,0.9999973047713332
12515.0,353.3451388888061,1,383.7,2,-1.6726382579150023,0.8056883604367079,-64.04267,15.726569,At-Risk Customers,0.5672964648296115,0.9999975017022559
12516.0,77.61597222229466,2,1312.06,3,-0.14954606572778245,0.45755801559614456,-8.953007,26.967295,Occasional Buyers,0.31645128347330626,0.0004091775039908639
12517.0,28.413888888899237,5,2502.84,3,1.1582647932375096,0.33791548632820995,46.268208,13.625716,Occasional Buyers,0.37640513999537795,0.7953725047552336
12518.0,0.5743055557832122,5,2056.89,1,2.1814727884243177,-1.5830190095402004,24.136827,-39.36413,Loyal Customers,0.2030568439490142,0.9513082719010282
12519.0,63.60694444458932,1,340.84,2,-1.079753412122174,-0.3125119510162152,-33.091454,-21.7505,At-Risk Customers,0.2918445266793415,0.9999762151893337
12520.0,79.35902777779847,5,2634.26,3,0.7993320277951156,0.9914604585209916,53.154095,22.917477,Occasional Buyers,0.5237503049273814,0.8989834970174817
12521.0,142.54791666660458,1,599.68,2,-1.11673719572009,0.39722679763258556,-44.537514,6.1237946,At-Risk Customers,0.4492313555760867,0.9999918254218613
12522.0,39.354166666511446,2,192.72,0,-0.8030726101517043,-0.6610289056867463,-14.59096,-1.0231957,Occasional Buyers,0.07356548582835984,0.9996649014555048
12523.0,19.461805555503815,11,1789.77,1,1.7644220353199747,0.2527461509640135,59.29641,1.2006481,Loyal Customers,0.17791022727253228,0.9987501397333111
12524.0,9.353472222108394,8,4485.72,1,2.1997172615977263,0.04657118538613287,45.25788,-21.84109,Loyal Customers,0.39739179454453294,0.9468783656917312
12526.0,0.49374999990686774,3,1316.66,0,1.623369491187749,-1.9343742319965462,16.30574,-36.632988,Occasional Buyers,0.1188493598646519,0.0
12527.0,81.50347222201526,3,348.71000000000004,2,-0.5353996841378039,0.11646771017480384,12.159662,47.539112,At-Risk Customers,0.11292182762724705,0.0
12528.0,9.38888888899237,6,1933.48,1,1.5720855870272048,-0.3543362224531138,37.388607,-16.263172,Loyal Customers,0.11643815633279998,0.7176869404309081
12530.0,59.47638888889924,4,1662.28,3,0.524546398419441,0.5741863983056185,40.73784,30.22298,Occasional Buyers,0.545451991598814,0.9243946232562038
12531.0,14.533333333209157,1,125.22,0,-1.0089218274395553,-1.5759595040156795,-23.858809,-48.008152,Occasional Buyers,0.3052054417812489,0.0
12532.0,30.425694444216788,1,349.83000000000004,0,-0.7926531982569972,-0.7583331896068856,-20.919447,-30.888199,Occasional Buyers,0.22154841554918028,0.0
12534.0,130.5652777776122,1,1089.18,2,-0.800764002332491,0.5593422724940382,-41.365795,10.075516,At-Risk Customers,0.18963106800045815,0.9999939128227466
12535.0,91.63333333330229,2,716.35,3,-0.49888248046246436,0.3409243290415619,-17.498432,27.772877,Occasional Buyers,-0.01521935625672221,0.00039505504372695197
12536.0,43.40277777798474,3,12601.83,3,1.401214297954796,1.0312170547062907,33.037743,26.202091,Occasional Buyers,0.2010250907491954,0.9959941118957358
12538.0,29.280555555596948,1,363.95,0,-0.7597823117284134,-0.7674050933922356,-20.270638,-30.905354,Occasional Buyers,0.24597951745015753,0.0
12539.0,22.4375,4,5568.35,3,1.459230936026422,0.4157079872968422,31.229515,20.400337,Occasional Buyers,0.17273459852643888,0.9459042526032299
12540.0,19.5201388890855,17,13400.24,1,3.0847390027021326,1.1436486835352184,65.347824,-20.371891,Loyal Customers,0.395473580709138,0.9999995887292512
12541.0,29.555555555503815,3,981.18,3,0.3331853436303559,-0.1347400782583248,15.088252,28.97265,Occasional Buyers,0.2209596418844602,0.8287130379584878
12544.0,36.322916666511446,1,372.7,0,-0.8282692599276607,-0.6266776702163173,-22.763594,-28.515158,Occasional Buyers,0.12227945369868776,0.0
12545.0,75.43124999990687,2,1000.39,3,-0.2673397767500775,0.34101908396170666,-11.502907,25.624405,Occasional Buyers,0.2326248886723548,0.0004040357077556996
12546.0,46.49374999990687,2,1161.5,3,-0.015162121935029055,0.0948082761752536,-6.906156,21.892569,Occasional Buyers,0.24668102350484733,0.00038524164344213533
12547.0,197.47361111128703,2,207.79999999999998,2,-1.3748752853991832,0.37259555873408623,-33.409977,46.557518,At-Risk Customers,0.5540502274076319,0.0
12548.0,166.35069444449618,1,95.19999999999999,2,-2.0440973222006398,-0.17325244473579784,-62.633972,-29.005,At-Risk Customers,0.5300388587934196,0.9999986614863788
12550.0,79.39236111100763,1,964.83,2,-0.670402662166384,0.2040363578753169,-35.658813,8.089048,At-Risk Customers,0.13595363266986796,0.9999870470863769
12551.0,357.5256944443099,1,168.0,2,-2.067306661613938,0.5133762782466611,-79.30394,-14.224095,At-Risk Customers,0.6158288269838299,0.9999987239535645
12552.0,38.58194444421679,2,437.82,0,-0.40782874418124354,-0.37529492762255234,-9.233624,4.490067,Occasional Buyers,0.22747295477780763,0.9994909065519934
12553.0,8.30694444430992,10,3692.28,1,2.3294907033545704,-0.014583736056804441,48.36107,-20.337204,Loyal Customers,0.4617316787925298,0.9974927192131802
12556.0,50.45416666660458,2,603.71,0,-0.35573533343287045,-0.09274234063751007,-9.79888,13.000518,Occasional Buyers,-0.0031529175783521855,0.9994658199032129
12557.0,16.2923611109145,5,11990.960000000001,1,2.1038520411805517,0.573102797491003,60.1777,-6.0143523,Loyal Customers,0.13978686386970776,0.04106019574659389
12558.0,7.554861111100763,1,269.96,0,-0.4191043700159815,-1.67441307157611,-12.26039,-42.088017,Occasional Buyers,0.4830591409874817,0.0
12559.0,310.5909722223878,2,561.71,2,-1.0765655302569517,1.0187607618974162,-17.274523,45.383522,At-Risk Customers,0.36943580265450443,0.0
12560.0,5.4208333333954215,3,2134.01,0,1.2963018030829543,-0.8373074482793813,23.515522,-32.244396,Occasional Buyers,0.06700151562452719,0.0
12561.0,302.5145833333954,1,238.85,2,-1.837714341010782,0.5357226946062842,-76.79083,-4.336562,At-Risk Customers,0.632280568709238,0.9999977177616033
12562.0,8.277777777984738,7,3781.7400000000002,1,2.054075352252464,-0.130154785694657,42.934837,-21.807241,Loyal Customers,0.3529512259364279,0.8580494589392169
12564.0,261.37847222201526,1,456.9,2,-1.4754420019842132,0.6793354469466947,-55.26861,11.735289,At-Risk Customers,0.5551942697689394,0.9999961865967695
12565.0,288.5597222223878,1,145.92,2,-2.0522668514141715,0.3273996204808882,-74.83237,-19.844086,At-Risk Customers,0.6141936717060095,0.9999986245041789
12566.0,86.39583333348855,1,351.65,2,-1.1801790096441056,-0.11030813767578862,-37.01381,-17.697313,At-Risk Customers,0.43644721539342196,0.9999842765570495
12567.0,22.54027777770534,10,9401.28,1,2.4189468931951157,0.9121094476253198,63.33765,-11.648521,Loyal Customers,0.3116531778736022,0.9881908146321893
12569.0,2.3166666668839753,32,4124.69,1,3.768848033769882,-0.20410690036734552,60.08074,-39.33393,Loyal Customers,0.45369420676949523,0.9999999999999991
12571.0,39.57013888889924,2,519.61,0,-0.336156101234966,-0.29744124336420896,-7.5632925,8.898017,Occasional Buyers,0.17532509877936678,0.9994655370344478
